ID;Title;Description;Vendor;Type;Tags;Price
vinegar-rinse-white-hair-natural-handmade-glass-bottle-250ml-118011145;Vinegar Rinse, White Hair, Natural/Handmade, Glass Bottle, 250ml;"<p>This is a vinegar rinse made from natural apple cider vinegar and a combination of herbs and essential oils to help brighten white and light blonde hair. It contains blue malva flower and lemon to cleanse your hair and remove yellow tones and restore your natural brightness. Spray in your hair after washing and distribute. 10-20 pumps are enough depending on the thickness and length of your hair. Leave in for 5 minutes and then rinse properly with warm water. You may still have a slight vinegar smell but it should disappear quickly. Vinegar detangles, increases shine, decreases build up and also adds body and definition to natural curls. It also stimulates the scalp and decreases dandruff and flaking. Please keep out of eyes! Please shake before use!<br>

It is presented in a stylish 250ml glass jar with an aluminium lid, a plastic free alternative. You can also buy a funky soap pump separately and reuse to avoid plastic waste.<br>



</p><p>THE BENEFITS OF APPLE CIDER VINEGAR:<br>
DETANGLES AND REDUCE FRIZZ: The outer layer of hair, the cuticle, covers the hair shaft and protects it like the bark on a tree. The cuticle is made of overlapping layers of long scales that lie along the surface of the hair. Apple cider vinegar helps smooth the cuticle which allows knots and tangles to comb out more easily. Frizzy hair is caused by lifted, open cuticles. Apple cider vinegar helps smooth and tighten cuticles to help decrease the frizz<br>
INCREASE SHINE: When the cuticle is in a good shape, is unbroken, and lies flat , your hair has a smooth appearance. When the laters of the cuticle are tightly knit together, the light is able to reflect off the cuticle. This is what makes hair shine.<br>
DECREASE BUILD-UP: Acv removes build up and residue from hair shaft to cleanse and clarify the hair and scalp without stripping the hairs natural oils balancing the ph on your scalp.<br>
DEFINE NATURAL CURLS: Unlike conventional conditioners, vinegar does not weigh down the individual hair strands which can cause hair to feel heavy and look limp. Also, by taming the frizz and removing residue, the vinegar rinses help add body to all hair types and renew the bounce to naturally curly hairs.<br>
STIMULATES HAIR GROWTH: Acv has a tonic action that promotes blood circulation in the small capillaries that irrigate the scalp with essential nutrients. This helps encourage hair growth and strengthens the roots.<br>
DECREASES DANDRUFF AND FLAKING: Acv has natural antibacterial and anti-fungal properties that help treat a dry itchy scalp by killing the bacteria and fungus that many be associated with dandruff (and even hair loss) and other scalp conditions without harsh chemicals.<br>
</p><p>Ingredients:<br>
Aqua, Organic Apple Cider Vinegar, Tea Made From Blue Malve Flowers, Lemon Juice, Citrus Limonum Oil (Lemon), Citrus Aurantifolia Oil (Lime), Geraniol, Limonene, Linalool, Citral, (Within The Essential Oils), Optiphen (Formaldehyde And Paraben Free Preservative).<br>

</p><p>CONTAINS NO ANIMAL PRODUCTS, SUITABLE FOR VEGANS, NOT TESTED ON ANIMALS<br>

</p><p>Our products are all 100% natural and handmade in small batches. Shape, colour, scent, size and appearance can vary slightly between batches and it is in the nature of this product. As they are all natural scents they might not be as strong or develop when in use.</p>";Tan Abderus;Haircare;bright hair, cruelty free, handmade vinegar rinse, natural ingredients, vegan, vinegar rinse, white hair;63.00
vinegar-rinse-white-hair-natural-handmade-glass-bottle-250ml-118011145;;;;;;
hair-grow-shampoo-conditioner-set-663638660;Hair Growth Shampoo & Conditioner Set;"<p><strong>Hair Growth Shampoo with Amber Extract &amp; Jojoba Oil and Hair Growth Conditioner with</strong> <strong>Amber Extract &amp;</strong> <strong>Jojoba Oil </strong></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong>Volume: 2 x 250 ml | 2 x 8.45 <strong data-mce-fragment=""1""><br data-mce-fragment=""1""></strong></p>
A HAIR GROWTH SHAMPOO &amp; CONDITIONER PREVENTS HAIR LOSS AND BOOSTS HAIR GROWTH.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Amber extract has therapeutic properties on skin and hair, it stimulates blood circulation and cell regeneration.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Our handcrafted formula containing PROCAPIL™ Complex is a unique combination of vitamins with Apigenin, Biotinyl Tripeptide and Oleanolic acid extracted from olive tree leaves to fight the follicle aging process.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">The complex includes DHT Blocking mechanism which is an effective treatment for halting hair loss.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">With neutral pH level is suitable for gentle and sensitive skin.<br data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">With Amber Extract, Jojoba Oil &amp; Pro-vitamin B5</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Biotin, a DHT blocker</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Suitable for All Hair Types</span></li>
<li data-mce-fragment=""1"">
<span class=""a-list-item"" data-mce-fragment=""1"">Safe for Chemically Straightened Hair </span><span class=""a-list-item"" data-mce-fragment=""1""></span>
</li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Suitable for Keratin treated hair and hair extensions<br data-mce-fragment=""1""></span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Free of Sulfate, Paraben, and Salt</span></span></li>
</ul>
<p data-mce-fragment=""1""><img alt="""" src=""?v=1663051093"" data-mce-fragment=""1"" data-mce-src=""?v=1663051093"" width=""171"" height=""82""> <br data-mce-fragment=""1""></p>
<br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Directions:</strong> Apply a generous amount of shampoo to wet hair. Gently massage thoroughly your hair and roots. Rinse well. Repeat if needed. After shampooing with Lavidoux Hair Grow Shampoo, apply the conditioner to damp hair from mid-length to ends, leave in for 2-3 minutes and rinse thoroughly.<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Safety Information:</strong> Avoid contact with eyes. If contact with the eyes occurs, rinse well. Keep away from children.";Emerald Athena;Haircare;Bottle, Liquid;123.96
hair-grow-shampoo-conditioner-set-663638660;;;;;;
hair-grow-shampoo-conditioner-set-663638660;;;;;;
hair-grow-shampoo-conditioner-set-663638660;;;;;;
hair-grow-shampoo-conditioner-set-663638660;;;;;;
great-white-north-beard-balm-396873432;Great White North Beard Balm;"<ul>
<li>Natural ingredients</li>
<li>Essential oils and butters</li>
<li>Highly nourishing</li>
<li>Treats dry skin</li>
<li>No color added</li>
<li>Paraben Free</li>
<li>Phthalate Free</li>
<li>Softens and conditions hair</li>
<li>Cruelty free</li>
<li>Made with vegan friendly ingredients</li>
<li>Woodsy and musky scent</li>
<li>2 oz</li>
</ul><p><br data-cke-eol=""1"">Ingredients: Emulsifying Vegetable Wax, Cocos nucifera (Coconut) Oil, Orbignya oleifera (Babassu) Oil, Shea Butter, Persea gratissima (Avocado) Butter, Argania spinosa (Argan) Oil, Prunus persica (Peach Kernel) Oil, Prunus dulcis (Almond) Oil, Vegetable Glycerine, Fragrance Oil.</p>";Silver Birch;Bodycare;beard, beard care, cruelty free, haircare, men, mens grooming, vegan;87.87
great-white-north-beard-balm-396873432;;;;;;
artisan-amethyst-geo-vegan-bath-bomb-1427842012;Artisan Amethyst Geo Vegan Bath Bomb;"<p><span data-mce-fragment=""1"">Indulge your senses and liven up your bath with our hand-made amethyst geode style bath bombs!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Featuring Bolivian Rose Salt, soothing cocoa butter, oatmeal, and organic essential oils.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Scent: Lavender essential oil</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Directions: Remove from packaging and drop your bomb into a steamy full tub or foot bath. Watch it fizz, bubble and froth and soak in the fragrant, luxurious experience till your heart is content!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Ingredients: Baking Soda, Kaolin Clay, Colloidal Oatmeal, Citric Acid (food grade), Mineral Sea Salt, Raw Cocoa Butter, Lavender Essential Oil, Cosmetic-grade Natural Mica Pigments</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Gentle Reminders: Not edible. Due to the small quantity of cocoa butter, it may make your tub slippery. Please watch your step as you exit the tub. Keep out of eyes and mouth. In rare cases, skin irritation may occur. Always test this product on a small area of skin before initial use. Do not use if your skin is cracked, damaged, or sunburned.</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Please note that all our products are made and decorated by hand. Due to this process, there may be slight variations from item pictured. Such variations are inherent in the manufacturing of handmade products, so you may expect minor distinctions that will make your purchase truly one-of-a-kind :)</span></p>";Mint Green Icarus;Bodycare;Food;115.93
artisan-amethyst-geo-vegan-bath-bomb-1427842012;;;;;;82.13
artisan-amethyst-geo-vegan-bath-bomb-1427842012;;;;;;
artisan-amethyst-geo-vegan-bath-bomb-1427842012;;;;;;
artisan-amethyst-geo-vegan-bath-bomb-1427842012;;;;;;
artisan-amethyst-geo-vegan-bath-bomb-1427842012;;;;;;
finn-gunnar-nordic-masculinity-nourishing-shampoo-250-ml-667134562;FINN & GUNNAR NORDIC MASCULINITY NOURISHING SHAMPOO 250 ML;"<p><strong>MASCULINITY VITAL CARE</strong><br>
The blend of seaweed, cloudberry, zinc, amino acids and B-vitamins vitalises the hair fibre and structure, providing volume and shine while preventing hair loss and gray hair.</p><p>

<strong>SHAMPOO NOURISHING</strong> <br>
Ideal for dry hair, and coloured, permed or bleached hair. Sulphate free. Contains ORGULEX™, cloudberry and seaweed which together with quinoa and rapeseed, olive and Crambe Abyssinica protect against free radicals and give it a natural gloss. Moisturizes and nourishes. Vegan.<br>

</p><p>Cloudberry (Rubus chamaemorus) are extremely rich in vitamins and antioxidants, including ellagic acid. Improves the moisture in the hair fibers and repairs damaged hair as well as protects the hair fibers from oxidants and UV radiation. Increases the preservation of hair colour and its intensity.<br>
</p><p>Seaweed (Fucus serratus) is packed with vitamins, proteins, amino acids, antioxidants and minerals that work wonders for your hair by keeping it hydrated and ensuring that your scalp is soothed and soft. Antioxidants provide anti-aging properties. Good source of growth-stimulating iodine, which gives you volume, thicker and fuller hair with softness and shine.</p><p>ORGULEX™ is our unique and patented formula for superior masculine hair and skin care containing zinc, amino acids and B-vitamins. <br>
Zinc alleviates skin and scalp irritation and dandruff, delivering a fresh feeling to the skin and scalp. <br>
The unique amino acid blend is a new technology for advanced masculine hair care. It effciently strengthens the hair fibre and structure and gives volume and shine while preventing hair loss and greying. <br>
B-vitamins together with D-Panthenol, a provitamin of vitamin B5, hydrates the hair fiber, skin and scalp while at the same time stimulating hair growth, and reversing hair loss.<br>

</p><p>Natural perfume with uplifting scent of cinnamon and citrus. <br>

</p><p>Our products are tested on us, not on animals.<br>

</p><p>For best result, combine with our other Finn &amp; Gunnar Nordic Masculinity products.</p><p><span>Our product boxes are FSC certiﬁed and use eco-friendly paper made by
replacing parts of virgin tree pulp with residues of organic products such as
by-products from citrus fruits, grapes, cherries, corn, olives, coffee, kiwi
fruits, hazelnuts and almonds.</span></p><p><span>Labels with Ecological certification. We use
mineral paper produced without trees, without water, without chlorine, without
PVC and zero toxic gas emission. Bottles are made from PCR50% PET, re-using
plastic that already has been produced.</span></p>

<p><span>Always recycle
- We encourage all users of our
product to dispose for correct recycling.</span></p><p><span>Tough On The Outside, Soft On The Inside.<br>
Great hair care for men requires great skin care at the same time.</span></p><p><strong>Style Your Hair With Nordic Care</strong><br>
Based on our legacy from four generations of hair care professionals and with more than 100 years of accumulated experience, FINN &amp; GUNNAR a Nordic brand that is well rooted in the tradition of using organic ingredients that care for your hair effectively, gently and naturally. Our products are handmade in Norway, the recipes are of course free of toxic and harmful substances, but where we highlight the bioactive components found in herbs and plants throughout the Nordic region. By combining Nordic traditions in phytotherapy with modern science in hair care, we have developed an organic and ethical product portfolio that is adapted to the demanding needs for hair care women and men have in the Nordic countries. All our products contain clean water from Norwegian rivers and lakes. We want our customers and dealers to be sure that our products live up to strict requirements with sustainability and quality. The products are manufactured according to standards that ensure the interests of both humans and animals,<br>

</p><p><strong>Extracting The Best Of Nordic Sea And Soil</strong><br>
Nature in its purest and nurturing form. Inspired by hundreds of years of phytotherapeutic tradition, people in the Nordic countries have learned to harvest and extract the best from soil and sea, with the aim of caring for their loved ones and building a healthy society, as well as ensuring a sustainable ecosystem.</p>";Scarlet Chronos;Haircare;Coloured hair, Dry hair, Hair, Hair care, Handemade, Made in Norway, Plantebased, Shampoo, Sustainable, Treated hair, Vegan, Vitalizing;101.39
finn-gunnar-nordic-masculinity-nourishing-shampoo-250-ml-667134562;;;;;;
finn-gunnar-nordic-masculinity-nourishing-shampoo-250-ml-667134562;;;;;;
finn-gunnar-nordic-masculinity-nourishing-shampoo-250-ml-667134562;;;;;;
organic-relaxation-bath-tea-or-sachet-1235497105;Organic Relaxation Bath Tea or Sachet;"<p>This ultra calming bath tea is sure to calm your body and mind and send you into a state of unparalleled relaxation. An intoxicating mix of aromatic herbs known for their calming effects take away the stress of the day and let you unwind. Ingredients and benefits: Organic Chamomile- Relaxes and induces deep sleep Organic Lavender- Treats insomnia, nervousness and anxiety Organic Neem- Promotes restful sleep Organic Nettle- Reduces pain and a mild sedative Organic Oatstraw- Restores nervous system Organic Pink Rose Petals- Sedative, induces sweet dreams * Powdered Cow's or Goat's milk may be added as well, adding to the relaxation as warm milk before bed does. Include in message and I'd be happy to add it. Tea can be steeped in 4x6 muslin bag it comes in or poured directly into bath for extra decadence. A bath strainer is recommended for this option and may be purchased for $2. Message and I'll create the listing. Shop Info: We believe that your skin is just as vital as any other organ in your body. Here at Butter Me Up Organics we like to say, ""Don't put anything on your body that you wouldn't put in it."" So, on that note, all of our products are completely edible. They may not be so tasty, however, but everything we use are non- toxic premium food grade ingredients. Can you say that about the products you're currently using? Other Info: Organic Completely cruelty free No sulfites, phthalates or parabens…ever No synthetic dyes or fragrances Completely all natural and safe Zero waste company Packaging upcycled when possible Everything is made with love &lt;3</p>";White Smokey;Bodycare;bath, bath tea, calm, chamomile, lavender, milk, Relax, relaxation, sachet, soak, stress, tired, unwind;40.76
organic-relaxation-bath-tea-or-sachet-1235497105;;;;;;
organic-relaxation-bath-tea-or-sachet-1235497105;;;;;;
natural-argan-shampoo-bar-1154791687;Natural Argan Shampoo Bar;"<p>Argan Shampoo (1) 5 oz bar</p><p>Argan oil is known for providing natural vitamin E and antioxidants while renewing your hair's cell structure, sealing in shine, and creating lush softness. </p><p><br></p><p>Treat your hair to a handcrafted shampoo bar that not only cleanses, but also nourishes and softens as you lather. Most commercial shampoos contain harsh synthetics that ‘cleanse’ by stripping your hair of everything, including natural oils. That not only leaves your hair dry and unmanageable, but also dull-looking. This natural shampoo bar is created with hair-loving ingredients, turning an ordinary routine into an indulgent experience, and leaving your hair nourished and naturally beautiful! It can also be used as a bath soap.</p><p><br></p><p>To ensure the long life of your soap, store the bar in a cool place, out of direct sunlight until you’re ready to use it. In your shower, store the bar away from the direct water stream, and out of any standing water.</p><p><br></p><p>To get a good lather, swipe the soap bar across your wet hair a few times and lather and scrub. Then rinse.</p><p>Ingredients: saponified distilled water, coconut oil, palm oil (organic &amp; sustainably harvested), castor oil, avocado oil, organic jojoba oil, organic cocoa butter, organic shea butter, wheat germ oil, organic argan oil, essential oils</p><p><br></p><p>***************************</p><p>Other shampoo bars you may like -</p><p>***************************</p><p>TESTIMONIALS for my Shampoo Bars</p><p><br></p><p>This is the first time using a shampoo bar and I'm pretty impressed. This scent is sooo amazing and my hair feels so much thicker after using this. Awesome seller. Quick shipping and great communication! Wonderful products :)</p><p><br></p><p>Gets your hair squeaky clean -- literally! Quick shipping; thanks!</p><p><br></p><p>My favorite shampoo bar! Leaves my hair clean, soft and shiny with no weird residue like others I've tried. Smells great too!</p><p><br></p><p>Love this!!! Love the way my hair feels after switching to homemade bar shampoo. I will never go back to store bought again!</p><p><br></p><p>Absolutely divine, your shampoo actually leaves my hair feeling great, the other bar shampoo's I have tried it takes weeks to get used to and leaves my hair rather oily. Love your moisturizer too, the texture and smells are wonderful</p><p><br></p><p>This bar smells fantastic and comes in a great size. This is my first experience with a shampoo bar so my hair still seems to be adjusting but already has more volume. The shipping was extremely fast as well! Thank you for the free charcoal 's lovely!</p><p>**************************</p><p><br></p><p><br></p>";Maroon Oliver;Haircare;argan oil, argan shampoo bar, Bath And Beauty, cold process soap, conditioning shampoo bar, essential oils, hair care, handmade soap, natural hair care, natural shampoo bar, natural soap, shampoo, shampoo soap bar;50.55
champu-solido-cabello-seco-50g-shampoo-bar-dry-hair-802513540;Champú sólido Cabello seco 50g - Shampoo bar dry hair;"<p>El champú sólido natural para cabello seco Jabonalia ha sido formulado con ingredientes naturales como el Aceite de Argán y aceite de Romero que proporcionan hidratación, fortalece el cabello y tiene propiedades antibacterianas y antifúngicas. Es útil en problemas de caspa seca persistente. Ayuda a hidratar el cuero cabello. Sus ingredientes aportan múltiples beneficios y mantienen el cabello hidratado y saludable.</p><p><br>

MODO DE USO: Humedecer el cabello y pasar la pastilla de champú de raíz hasta las puntas, cuando se consiga la cantidad de espuma deseada, masajear unos minutos el cuero cabelludo para activar la microcirculación. De esta manera, ayudaremos a que los ingredientes actuen mejor y conseguir mejor resultado. Al finalizar la aplicación, aclarar con abundante agua. Conservar la pastilla de jabón en algún lugar seco para evitar la humedad en el producto.</p><p><br>

Ingredients: Sodium Cocoyl Isethionate, Zea Mays Starch, Aqua, Cocamidopropyl Betaine, Cetearyl Alcohol, Parfum, Argania Spinosa Kernel Oil, Limonene, Hexyl Cinnamal, Linalool, Alpha-Isomethyl Ionone, Rosmarinus Officinalis Leaf Oil, CI 15985</p><p><br>

* Procedente de los aceites esenciales contenidos en el perfume<br>

Peso aprox: 50g</p>";Gray Castor;Haircare;champu anticaida, champu fortificante, champu natural, champu solido, shampoo bar;40.31
hemp-oil-shampoo-bar-1219077397;ZERO WASTE | HEMP SEED OIL;"<div data-mce-fragment=""1"">
<div style=""text-align: center;"" data-mce-fragment=""1""><span style=""text-decoration: underline;""><strong>HEMP OIL SHAMPOO BAR</strong></span></div>
</div>
<div data-mce-fragment=""1"">
<span data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></span><br data-mce-fragment=""1"">
</div>
<div data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
<div data-mce-fragment=""1"">
<div class=""vc_single_image-wrapper   vc_box_border_grey"" style=""text-align: center;"" data-mce-fragment=""1""><br></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" style=""text-align: center;"" data-mce-fragment=""1"">Our range of shampoo bars makes the most of the natural ingredients to nourish and revitalize your hair.</div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" style=""text-align: center;"" data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" style=""text-align: center;"" data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Suitable for all hair types</strong></span></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1"">
<span data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></span><br data-mce-fragment=""1"">
</div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1"">
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Why use a shampoo bar?</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>It's SLS Free (Sodium Lauryl Sulfate).</strong>
</div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1"">Shampoo bars offer a low carbon footprint. These solid bars are more lightweight and compact than their bottled counterparts, so they require less space during transport relative to the same amount of washes with liquid shampoo.<br data-mce-fragment=""1"">They Last A lot Longer in some cases up to 50-75 washes for short hair.<br data-mce-fragment=""1"">
</div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">How often should I wash my hair with a shampoo bar?</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1"">If you are ready to start using a shampoo bar for the first time, I suggest you apply this after your shampoo every 2/3 days until your hair has properly transitioned and got used to the ingredients of your new shampoo.<br data-mce-fragment=""1"">give it time then use as you would a normal liquid shampoo.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">All our shampoo bars will leave your hair feeling clean, revitalized, and healthy, with olive oils, coconut oils, Vitamin E, Aloe Vera, And many more Healthy oils &amp; Botanicals embedded in our shampoo bars.<br data-mce-fragment=""1"">
</div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1""><br></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" style=""text-align: center;"" data-mce-fragment=""1""><strong>WASHES UP TO 30 -50 | WEIGHT 110G | SUITABILITY FOR ALL HAIR TYPES</strong></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" style=""text-align: center;"" data-mce-fragment=""1""><br></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" style=""text-align: center;"" data-mce-fragment=""1"">What's inside?
<table width=""100%"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td style=""width: 15.9176%;"" data-mce-fragment=""1"">Coconut Oil <br>
</td>
<td style=""width: 81.0861%;"" data-mce-fragment=""1"">reduces inflammation, keeps skin moisturised, helping heal wounds. The medium-chain fatty acids found in coconut oil also possess antimicrobial properties that can help treat acne and protect the skin from harmful bacteria.<br>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td style=""width: 15.9176%;"" data-mce-fragment=""1"">Hemp Seed Oil<br>
</td>
<td style=""width: 81.0861%;"" data-mce-fragment=""1"">
<br> hemp oil is a great weapon against hair loss, thinning hair, and hair regrowth. These fatty acids are needed for new hair growth. Hemp seed oil can also improve blood circulation in the scalp, thereby stimulating new hair growth.<br>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td style=""width: 15.9176%;"" data-mce-fragment=""1"">Vitamin E Oil<br>
</td>
<td style=""width: 81.0861%;"" data-mce-fragment=""1"">When applied topically to your hair, there are several purported benefits of using vitamin E oil: It can stimulate capillary growth in your scalp, in turn, supports hair growth; it prevents breakage and pesky split ends; its antioxidants even boost hair's elasticity and shine.<br>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td style=""width: 15.9176%;"" data-mce-fragment=""1""> Flaxseed Oil<br data-mce-fragment=""1"">
</td>
<td style=""width: 81.0861%;"" data-mce-fragment=""1"">Vitamin E in flaxseed oil helps to treat hair loss and stimulate new hair growth. Lignans act as strong antioxidants that can help in the regrowth of healthier and stronger hair And nourish the scalp from within, providing relief from dandruff.<br>
</td>
</tr>
</tbody>
</table>
</div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1"">
<p><span>Additional Information:</span><br><span>All FS products are formulated to comply with the EU and UK Cosmetics Safety Regulations (EC (No) 1223/2009).</span><br><br><span>An important part of meeting the Regulations is the requirement to ensure our products are safe for the user.</span><br><span>Any ingredients that are listed as prohibited by law cannot be used.</span><br><span>In addition, it is a requirement of the legislation that all of our products have a valid Cosmetic Product Safety Report.</span><br><span>This is created by a highly qualified Toxicologist and Safety Assessor, who holds a Ph.D. in Toxicology and is a Member of the Royal Society of Biology, and has many years’ experience in the industry.</span></p>
<p> <br></p>
<table width=""100%"">
<tbody>
<tr>
<td>INGREDIENTS<br data-mce-fragment=""1""> Aqua, Glycerin, Sodium Stearate, Sorbitol, Sodium Laurate, Propylene Glycol, Sodium Laureth Sulfate, Sodium Chloride, Disodium Lauryl Sulfosuccinate, Titanium Dioxide, Stearic Acid, Lauric Acid, Pentasodium Pentetate, Tetrasodium Etidronate, Polyquaternium-7, Aloe Barbadensis Leaf Juice Powder, Sodium Benzoate, Vitamin E (Tocopherol, Helianthus Annuus Seed Oil), Cannabis Sativa Seed Oil, Linum Usitatissimum Seed Oil, Cocos Nucifera Oil, Fragrance Oil Lemon Lavender. No Added Coloring.<br data-mce-fragment=""1"">
</td>
</tr>
</tbody>
</table>
</div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1""><br data-mce-fragment=""1""></div>
<div class=""vc_single_image-wrapper   vc_box_border_grey"" data-mce-fragment=""1""><br></div>
</div>
</div>";Silver Polyxena;Haircare;Shampoo Bar;202.98
hemp-oil-shampoo-bar-1219077397;;;;;;
